baseyear,changeyear,stfp,cntyfp,tractfp,geoid,changenopolls,nopollsadded,nopollsremoved,pctblack,pctwhite,pcthispanic,baseyearpopulationdensity,lastgeyearpollinglocstotal,baseyearpollinglocstotal
2016,2014 - 2016,45,45083,45083021001,45083021001,0,0,0,0.843,0.145,,2578,2,2
2018,2016 - 2018,45,45083,45083021001,45083021001,0,0,0,0.817,0.168,,2602,2,2
2020,2018 - 2020,45,45083,45083021001,45083021001,0,0,0,0.811,0.172,,2981,2,2
2022,2020 - 2022,45,45083,45083021001,45083021001,0,0,0,0.721,0.205,,3014,2,2
2014,2012 - 2014,45,45083,45083021100,45083021100,0,0,0,0.468,0.487,,1272,1,1
2016,2014 - 2016,45,45083,45083021100,45083021100,0,0,0,0.507,0.41,,1277,1,1
2018,2016 - 2018,45,45083,45083021100,45083021100,0,0,0,0.527,0.415,,1316,1,1
2020,2018 - 2020,45,45083,45083021100,45083021100,0,0,0,0.488,0.474,,1404,1,1
2022,2020 - 2022,45,45083,45083021100,45083021100,0,0,0,0.486,0.463,,1389,1,1
2014,2012 - 2014,45,45083,45083021200,45083021200,0,0,0,0.133,0.838,,1726,3,3
2016,2014 - 2016,45,45083,45083021200,45083021200,0,0,0,0.095,0.87,,1599,3,3
2018,2016 - 2018,45,45083,45083021200,45083021200,0,0,0,0.086,0.887,,1636,3,3
2020,2018 - 2020,45,45083,45083021200,45083021200,0,0,0,0.088,0.862,,1605,3,3
2022,2020 - 2022,45,45083,45083021200,45083021200,0,0,0,0.083,0.878,,1700,3,3
2014,2012 - 2014,45,45083,45083021302,45083021302,0,0,0,0.053,0.94,,974,2,2
2016,2014 - 2016,45,45083,45083021302,45083021302,0,0,0,0,0.957,,977,2,2
2018,2016 - 2018,45,45083,45083021302,45083021302,0,0,0,0.017,0.953,,987,2,2
2020,2018 - 2020,45,45083,45083021302,45083021302,0,0,0,0.019,0.935,,925,2,2
2022,2020 - 2022,45,45083,45083021302,45083021302,2,1,1,0.058,0.918,,946,2,2
2014,2012 - 2014,45,45083,45083021303,45083021303,0,0,0,0.179,0.8,,1675,2,2
2016,2014 - 2016,45,45083,45083021303,45083021303,0,0,0,0.227,0.741,,1524,2,2
2018,2016 - 2018,45,45083,45083021303,45083021303,0,0,0,0.224,0.703,,1368,2,2
2020,2018 - 2020,45,45083,45083021303,45083021303,0,0,0,0.23,0.708,,1677,2,2
2022,2020 - 2022,45,45083,45083021303,45083021303,0,0,0,0.165,0.756,,1725,2,2
2014,2012 - 2014,45,45083,45083021401,45083021401,0,0,0,0.182,0.818,,238,1,1
2016,2014 - 2016,45,45083,45083021401,45083021401,0,0,0,0.136,0.832,,236,1,1
2018,2016 - 2018,45,45083,45083021401,45083021401,0,0,0,0.26,0.683,,250,1,1
2020,2018 - 2020,45,45083,45083021401,45083021401,0,0,0,0.211,0.697,,245,1,1
2022,2020 - 2022,45,45083,45083021401,45083021401,0,0,0,0.197,0.699,,265,1,1
2014,2012 - 2014,45,45083,45083021403,45083021403,0,0,0,0.308,0.538,,997,3,3
2016,2014 - 2016,45,45083,45083021403,45083021403,0,0,0,0.302,0.614,,971,3,3
2018,2016 - 2018,45,45083,45083021403,45083021403,0,0,0,0.268,0.673,,948,3,3
2020,2018 - 2020,45,45083,45083021403,45083021403,0,0,0,0.5,0.458,,1124,3,3
2022,2020 - 2022,45,45083,45083021403,45083021403,2,1,1,0.52,0.395,,1076,3,3
2014,2012 - 2014,45,45083,45083021500,45083021500,0,0,0,0.273,0.696,,1329,2,2
2016,2014 - 2016,45,45083,45083021500,45083021500,0,0,0,0.308,0.671,,1306,2,2
2018,2016 - 2018,45,45083,45083021500,45083021500,0,0,0,0.351,0.616,,1309,2,2
2020,2018 - 2020,45,45083,45083021500,45083021500,0,0,0,0.275,0.632,,1344,2,2
2022,2020 - 2022,45,45083,45083021500,45083021500,0,0,0,0.309,0.556,,1295,2,2
2014,2012 - 2014,45,45083,45083021600,45083021600,0,0,0,0.487,0.461,,1103,1,1
2016,2014 - 2016,45,45083,45083021600,45083021600,0,0,0,0.406,0.478,,1142,1,1
2018,2016 - 2018,45,45083,45083021600,45083021600,0,0,0,0.421,0.435,,1239,1,1
2020,2018 - 2020,45,45083,45083021600,45083021600,0,0,0,0.376,0.515,,1277,1,1
2022,2020 - 2022,45,45083,45083021600,45083021600,0,0,0,0.403,0.531,,1163,1,1
2014,2012 - 2014,45,45083,45083021700,45083021700,0,0,0,0.505,0.45,,1629,1,1
2016,2014 - 2016,45,45083,45083021700,45083021700,0,0,0,0.493,0.481,,1686,1,1
2018,2016 - 2018,45,45083,45083021700,45083021700,0,0,0,0.488,0.445,,1719,1,1
2020,2018 - 2020,45,45083,45083021700,45083021700,2,1,1,0.482,0.448,,1727,1,1
2022,2020 - 2022,45,45083,45083021700,45083021700,0,0,0,0.492,0.418,,1791,1,1
2014,2012 - 2014,45,45083,45083021802,45083021802,0,0,0,0.244,0.641,,1440,1,1
2016,2014 - 2016,45,45083,45083021802,45083021802,0,0,0,0.255,0.718,,1386,1,1
2018,2016 - 2018,45,45083,45083021802,45083021802,0,0,0,0.251,0.705,,1408,1,1
2014,2012 - 2014,45,45083,45083021803,45083021803,0,0,0,0.198,0.688,,1300,1,1
2016,2014 - 2016,45,45083,45083021803,45083021803,0,0,0,0.22,0.728,,1339,1,1
2018,2016 - 2018,45,45083,45083021803,45083021803,0,0,0,0.251,0.67,,1552,1,1
2020,2018 - 2020,45,45083,45083021803,45083021803,0,0,0,0.239,0.665,,1536,1,1
2022,2020 - 2022,45,45083,45083021803,45083021803,0,0,0,0.249,0.633,,1520,1,1
2022,2020 - 2022,45,45083,45083021805,45083021805,0,0,0,0.206,0.42,,1788,1,1
2014,2012 - 2014,45,45083,45083021901,45083021901,0,0,0,0.085,0.807,,581,2,2
2016,2014 - 2016,45,45083,45083021901,45083021901,0,0,0,0.165,0.699,,647,2,2
2018,2016 - 2018,45,45083,45083021901,45083021901,0,0,0,0.169,0.772,,650,2,2
2014,2012 - 2014,45,45083,45083021902,45083021902,0,0,0,0.179,0.723,,1351,1,1
2016,2014 - 2016,45,45083,45083021902,45083021902,0,0,0,0.217,0.702,,1551,1,1
2018,2016 - 2018,45,45083,45083021902,45083021902,1,1,0,0.258,0.668,,1775,1,2
2020,2018 - 2020,45,45083,45083021902,45083021902,0,0,0,0.175,0.762,,1811,2,2
2022,2020 - 2022,45,45083,45083021902,45083021902,0,0,0,0.178,0.758,,1833,2,2
2022,2020 - 2022,45,45083,45083021903,45083021903,0,0,0,0.129,0.557,,538,1,1
2022,2020 - 2022,45,45083,45083021904,45083021904,0,0,0,0.167,0.635,,668,1,1
2014,2012 - 2014,45,45083,45083022003,45083022003,0,0,0,0.257,0.702,,490,2,2
2016,2014 - 2016,45,45083,45083022003,45083022003,2,1,1,0.263,0.695,,523,2,2
2018,2016 - 2018,45,45083,45083022003,45083022003,0,0,0,0.257,0.718,,523,2,2
2020,2018 - 2020,45,45083,45083022003,45083022003,0,0,0,0.211,0.749,,618,2,2
2022,2020 - 2022,45,45083,45083022003,45083022003,0,0,0,0.234,0.693,,638,2,2
2014,2012 - 2014,45,45083,45083022004,45083022004,0,0,0,0.355,0.524,,797,1,1
2016,2014 - 2016,45,45083,45083022004,45083022004,0,0,0,0.449,0.473,,744,1,1
2018,2016 - 2018,45,45083,45083022004,45083022004,0,0,0,0.414,0.427,,790,1,1
2020,2018 - 2020,45,45083,45083022004,45083022004,0,0,0,0.378,0.423,,855,1,1
2022,2020 - 2022,45,45083,45083022004,45083022004,0,0,0,0.345,0.461,,840,1,1
2014,2012 - 2014,45,45083,45083022005,45083022005,0,0,0,0.214,0.682,,1345,1,1
2016,2014 - 2016,45,45083,45083022005,45083022005,0,0,0,0.217,0.696,,1226,1,1
2018,2016 - 2018,45,45083,45083022005,45083022005,1,1,0,0.227,0.666,,1266,1,2
2020,2018 - 2020,45,45083,45083022005,45083022005,0,0,0,0.202,0.601,,1561,2,2
2022,2020 - 2022,45,45083,45083022005,45083022005,0,0,0,0.206,0.6,,1707,2,2
2014,2012 - 2014,45,45083,45083022006,45083022006,0,0,0,0.68,0.315,,635,1,1
2016,2014 - 2016,45,45083,45083022006,45083022006,0,0,0,0.552,0.439,,675,1,1
2018,2016 - 2018,45,45083,45083022006,45083022006,0,0,0,0.518,0.459,,596,1,1
2020,2018 - 2020,45,45083,45083022006,45083022006,0,0,0,0.461,0.488,,553,1,1
2022,2020 - 2022,45,45083,45083022006,45083022006,0,0,0,0.455,0.492,,566,1,1
2014,2012 - 2014,45,45083,45083022007,45083022007,0,0,0,0.316,0.623,,1005,1,1
2016,2014 - 2016,45,45083,45083022007,45083022007,0,0,0,0.33,0.627,,1017,1,1
2018,2016 - 2018,45,45083,45083022007,45083022007,0,0,0,0.34,0.618,,1177,1,1
2020,2018 - 2020,45,45083,45083022007,45083022007,0,0,0,0.433,0.499,,1279,1,1
2022,2020 - 2022,45,45083,45083022007,45083022007,0,0,0,0.413,0.509,,1337,1,1
2014,2012 - 2014,45,45083,45083022102,45083022102,0,0,0,0.039,0.922,,335,1,1
2016,2014 - 2016,45,45083,45083022102,45083022102,0,0,0,0.04,0.928,,325,1,1
2018,2016 - 2018,45,45083,45083022102,45083022102,0,0,0,0.036,0.922,,339,1,1
2020,2018 - 2020,45,45083,45083022102,45083022102,2,1,1,0.066,0.908,,337,1,1
2022,2020 - 2022,45,45083,45083022102,45083022102,2,1,1,0.064,0.902,,354,1,1
2014,2012 - 2014,45,45083,45083022201,45083022201,0,0,0,0.113,0.881,,481,3,3
2016,2014 - 2016,45,45083,45083022201,45083022201,0,0,0,0.12,0.873,,475,3,3
2018,2016 - 2018,45,45083,45083022201,45083022201,0,0,0,0.171,0.801,,500,3,3
2020,2018 - 2020,45,45083,45083022201,45083022201,2,1,1,0.212,0.732,,448,3,3
2022,2020 - 2022,45,45083,45083022201,45083022201,2,1,1,0.204,0.737,,481,3,3
2014,2012 - 2014,45,45083,45083022202,45083022202,0,0,0,0.128,0.863,,234,2,2
2016,2014 - 2016,45,45083,45083022202,45083022202,0,0,0,0.109,0.855,,233,2,2
2018,2016 - 2018,45,45083,45083022202,45083022202,0,0,0,0.093,0.83,,248,2,2
2020,2018 - 2020,45,45083,45083022202,45083022202,0,0,0,0.166,0.74,,262,2,2
2022,2020 - 2022,45,45083,45083022202,45083022202,0,0,0,0.157,0.757,,266,2,2
2014,2012 - 2014,45,45083,45083022302,45083022302,0,0,0,0.066,0.913,,249,1,1
2016,2014 - 2016,45,45083,45083022302,45083022302,0,0,0,0.066,0.912,,252,1,1
2018,2016 - 2018,45,45083,45083022302,45083022302,0,0,0,0.027,0.93,,244,1,1
2014,2012 - 2014,45,45083,45083022303,45083022303,0,0,0,0.134,0.789,,498,1,1
2016,2014 - 2016,45,45083,45083022303,45083022303,2,1,1,0.112,0.832,,458,1,1
2018,2016 - 2018,45,45083,45083022303,45083022303,0,0,0,0.12,0.825,,457,1,1
2020,2018 - 2020,45,45083,45083022303,45083022303,0,0,0,0.101,0.728,,482,1,1
2022,2020 - 2022,45,45083,45083022303,45083022303,0,0,0,0.089,0.786,,508,1,1
2014,2012 - 2014,45,45083,45083022304,45083022304,0,0,0,0.054,0.926,,140,2,2
2016,2014 - 2016,45,45083,45083022304,45083022304,1,0,1,0.082,0.878,,136,2,1
2018,2016 - 2018,45,45083,45083022304,45083022304,0,0,0,0.099,0.845,,128,1,1
2020,2018 - 2020,45,45083,45083022304,45083022304,0,0,0,0.059,0.882,,140,1,1
2022,2020 - 2022,45,45083,45083022304,45083022304,0,0,0,0.05,0.902,,143,1,1
2022,2020 - 2022,45,45083,45083022306,45083022306,0,0,0,0.015,0.904,,259,1,1
2014,2012 - 2014,45,45083,45083022401,45083022401,0,0,0,0.138,0.826,,161,1,1
2016,2014 - 2016,45,45083,45083022401,45083022401,0,0,0,0.091,0.863,,163,1,1
2018,2016 - 2018,45,45083,45083022401,45083022401,0,0,0,0.092,0.878,,171,1,1
2014,2012 - 2014,45,45083,45083022403,45083022403,0,0,0,0.098,0.868,,341,3,3
2016,2014 - 2016,45,45083,45083022403,45083022403,0,0,0,0.11,0.859,,341,3,3
2018,2016 - 2018,45,45083,45083022403,45083022403,0,0,0,0.089,0.887,,329,3,3
2014,2012 - 2014,45,45083,45083022404,45083022404,0,0,0,0.094,0.88,,492,1,1
2016,2014 - 2016,45,45083,45083022404,45083022404,0,0,0,0.057,0.927,,511,1,1
2018,2016 - 2018,45,45083,45083022404,45083022404,0,0,0,0.05,0.933,,538,1,1
2020,2018 - 2020,45,45083,45083022404,45083022404,0,0,0,0.058,0.871,,553,1,1
2022,2020 - 2022,45,45083,45083022404,45083022404,0,0,0,0.049,0.88,,570,1,1
2014,2012 - 2014,45,45083,45083022405,45083022405,0,0,0,0.032,0.931,,823,2,2
2016,2014 - 2016,45,45083,45083022405,45083022405,0,0,0,0.108,0.871,,817,2,2
2018,2016 - 2018,45,45083,45083022405,45083022405,0,0,0,0.103,0.875,,840,2,2
2020,2018 - 2020,45,45083,45083022405,45083022405,0,0,0,0.063,0.827,,840,2,2
2022,2020 - 2022,45,45083,45083022405,45083022405,0,0,0,0.016,0.839,,862,2,2
2014,2012 - 2014,45,45083,45083022406,45083022406,0,0,0,0.109,0.848,,1401,2,2
2016,2014 - 2016,45,45083,45083022406,45083022406,0,0,0,0.077,0.817,,1514,2,2
2018,2016 - 2018,45,45083,45083022406,45083022406,0,0,0,0.131,0.786,,1647,2,2
2020,2018 - 2020,45,45083,45083022406,45083022406,1,0,1,0.178,0.711,,1849,2,1
2022,2020 - 2022,45,45083,45083022406,45083022406,0,0,0,0.169,0.758,,2044,1,1
2022,2020 - 2022,45,45083,45083022408,45083022408,0,0,0,0.122,0.812,,140,1,1
2022,2020 - 2022,45,45083,45083022411,45083022411,3,1,2,0.145,0.824,,296,3,2
2014,2012 - 2014,45,45083,45083022500,45083022500,0,0,0,0.024,0.941,,112,1,1
2016,2014 - 2016,45,45083,45083022500,45083022500,0,0,0,0.02,0.95,,115,1,1
2018,2016 - 2018,45,45083,45083022500,45083022500,0,0,0,0.024,0.937,,113,1,1
2020,2018 - 2020,45,45083,45083022500,45083022500,0,0,0,0.021,0.943,,123,1,1
2022,2020 - 2022,45,45083,45083022500,45083022500,0,0,0,0.015,0.937,,129,1,1
2014,2012 - 2014,45,45083,45083022600,45083022600,0,0,0,0.088,0.88,,391,1,1
2016,2014 - 2016,45,45083,45083022600,45083022600,0,0,0,0.126,0.868,,383,1,1
2018,2016 - 2018,45,45083,45083022600,45083022600,0,0,0,0.116,0.876,,378,1,1
2020,2018 - 2020,45,45083,45083022600,45083022600,0,0,0,0.05,0.943,,375,1,1
2022,2020 - 2022,45,45083,45083022600,45083022600,0,0,0,0.061,0.928,,375,1,1
2014,2012 - 2014,45,45083,45083022700,45083022700,0,0,0,0.033,0.94,,228,3,3
2016,2014 - 2016,45,45083,45083022700,45083022700,0,0,0,0.043,0.935,,224,3,3
2018,2016 - 2018,45,45083,45083022700,45083022700,0,0,0,0.031,0.932,,252,3,3
2022,2020 - 2022,45,45083,45083022701,45083022701,0,0,0,0.011,0.909,,206,1,1
2022,2020 - 2022,45,45083,45083022702,45083022702,0,0,0,0.045,0.872,,306,2,2
2014,2012 - 2014,45,45083,45083022801,45083022801,0,0,0,0.118,0.783,,324,2,2
2016,2014 - 2016,45,45083,45083022801,45083022801,0,0,0,0.105,0.784,,351,2,2
2018,2016 - 2018,45,45083,45083022801,45083022801,1,1,0,0.091,0.89,,352,2,3
2014,2012 - 2014,45,45083,45083022802,45083022802,0,0,0,0.141,0.766,,379,2,2
2016,2014 - 2016,45,45083,45083022802,45083022802,0,0,0,0.134,0.791,,388,2,2
2018,2016 - 2018,45,45083,45083022802,45083022802,0,0,0,0.125,0.802,,376,2,2
2022,2020 - 2022,45,45083,45083022804,45083022804,0,0,0,0.129,0.846,,352,3,3
2022,2020 - 2022,45,45083,45083022805,45083022805,0,0,0,0.055,0.935,,294,1,1
2022,2020 - 2022,45,45083,45083022806,45083022806,0,0,0,0.19,0.764,,610,1,1
2014,2012 - 2014,45,45083,45083022900,45083022900,0,0,0,0.175,0.766,,1020,1,1
2016,2014 - 2016,45,45083,45083022900,45083022900,0,0,0,0.122,0.801,,969,1,1
2018,2016 - 2018,45,45083,45083022900,45083022900,0,0,0,0.169,0.749,,988,1,1
2022,2020 - 2022,45,45083,45083022902,45083022902,0,0,0,0.124,0.828,,915,1,1
2014,2012 - 2014,45,45083,45083023001,45083023001,0,0,0,0.074,0.838,,409,1,1
2016,2014 - 2016,45,45083,45083023001,45083023001,0,0,0,0.076,0.883,,455,1,1
2018,2016 - 2018,45,45083,45083023001,45083023001,3,2,1,0.085,0.879,,509,1,2
2022,2020 - 2022,45,45083,45083023004,45083023004,0,0,0,0.098,0.81,,684,2,2
2014,2012 - 2014,45,45083,45083023101,45083023101,0,0,0,0.241,0.607,,856,2,2
2016,2014 - 2016,45,45083,45083023101,45083023101,2,1,1,0.172,0.681,,796,2,2
2018,2016 - 2018,45,45083,45083023101,45083023101,0,0,0,0.151,0.767,,679,2,2
2020,2018 - 2020,45,45083,45083023101,45083023101,0,0,0,0.268,0.648,,705,2,2
2022,2020 - 2022,45,45083,45083023101,45083023101,0,0,0,0.303,0.618,,787,2,2
2014,2012 - 2014,45,45083,45083023102,45083023102,0,0,0,0.212,0.723,,676,3,3
2016,2014 - 2016,45,45083,45083023102,45083023102,0,0,0,0.231,0.664,,767,3,3
2018,2016 - 2018,45,45083,45083023102,45083023102,0,0,0,0.249,0.619,,735,3,3
2022,2020 - 2022,45,45083,45083023103,45083023103,0,0,0,0.358,0.415,,564,1,1
2022,2020 - 2022,45,45083,45083023104,45083023104,0,0,0,0.273,0.628,,698,2,2
2020,2018 - 2020,45,45083,45083023201,45083023201,1,1,0,0.055,0.84,,531,0,1
2022,2020 - 2022,45,45083,45083023201,45083023201,0,0,0,0.068,0.8,,541,1,1
2014,2012 - 2014,45,45083,45083023202,45083023202,0,0,0,0.141,0.805,,159,2,2
2016,2014 - 2016,45,45083,45083023202,45083023202,0,0,0,0.105,0.818,,161,2,2
2018,2016 - 2018,45,45083,45083023202,45083023202,0,0,0,0.093,0.794,,172,2,2
2020,2018 - 2020,45,45083,45083023202,45083023202,0,0,0,0.113,0.788,,207,2,1
2022,2020 - 2022,45,45083,45083023202,45083023202,0,0,0,0.175,0.72,,217,1,1
2014,2012 - 2014,45,45083,45083023301,45083023301,0,0,0,0.082,0.822,,1426,1,1
2016,2014 - 2016,45,45083,45083023301,45083023301,0,0,0,0.083,0.847,,1468,1,1
2018,2016 - 2018,45,45083,45083023301,45083023301,0,0,0,0.044,0.896,,1578,1,1
2020,2018 - 2020,45,45083,45083023301,45083023301,1,0,1,0.054,0.924,,1628,1,0
2014,2012 - 2014,45,45083,45083023302,45083023302,0,0,0,0.356,0.438,,2088,2,2
2016,2014 - 2016,45,45083,45083023302,45083023302,0,0,0,0.349,0.475,,1980,2,2
2018,2016 - 2018,45,45083,45083023302,45083023302,0,0,0,0.315,0.569,,1995,2,2
2020,2018 - 2020,45,45083,45083023302,45083023302,0,0,0,0.31,0.57,,2072,2,2
2022,2020 - 2022,45,45083,45083023302,45083023302,0,0,0,0.338,0.489,,2156,2,2
2014,2012 - 2014,45,45083,45083023401,45083023401,0,0,0,0.266,0.686,,381,1,1
2016,2014 - 2016,45,45083,45083023401,45083023401,0,0,0,0.259,0.691,,380,1,1
2018,2016 - 2018,45,45083,45083023401,45083023401,0,0,0,0.278,0.64,,388,1,1
2020,2018 - 2020,45,45083,45083023401,45083023401,0,0,0,0.329,0.627,,398,1,1
2022,2020 - 2022,45,45083,45083023401,45083023401,0,0,0,0.308,0.592,,411,1,1
2014,2012 - 2014,45,45083,45083023402,45083023402,0,0,0,0.082,0.889,,281,3,3
2016,2014 - 2016,45,45083,45083023402,45083023402,0,0,0,0.064,0.912,,294,3,3
2018,2016 - 2018,45,45083,45083023402,45083023402,0,0,0,0.07,0.901,,286,3,3
2020,2018 - 2020,45,45083,45083023402,45083023402,0,0,0,0.042,0.874,,264,3,3
2022,2020 - 2022,45,45083,45083023402,45083023402,0,0,0,0.054,0.862,,260,3,3
2016,2014 - 2016,45,45083,45083023403,45083023403,1,1,0,0.157,0.746,,798,0,1
2018,2016 - 2018,45,45083,45083023403,45083023403,0,0,0,0.151,0.786,,862,1,1
2014,2012 - 2014,45,45083,45083023404,45083023404,0,0,0,0.138,0.842,,325,3,3
2016,2014 - 2016,45,45083,45083023404,45083023404,1,0,1,0.106,0.829,,363,3,2
2018,2016 - 2018,45,45083,45083023404,45083023404,0,0,0,0.127,0.785,,405,2,2
2020,2018 - 2020,45,45083,45083023405,45083023405,0,0,0,0.068,0.804,,462,0,1
2022,2020 - 2022,45,45083,45083023405,45083023405,1,0,1,0.076,0.746,,509,1,0
2022,2020 - 2022,45,45083,45083023406,45083023406,0,0,0,0.151,0.72,,918,1,1
2022,2020 - 2022,45,45083,45083023408,45083023408,0,0,0,0.161,0.711,,966,1,1
2022,2020 - 2022,45,45083,45083023409,45083023409,0,0,0,0.114,0.804,,223,1,1
2014,2012 - 2014,45,45083,45083023500,45083023500,0,0,0,0.053,0.893,,84,1,1
2016,2014 - 2016,45,45083,45083023500,45083023500,2,1,1,0.067,0.871,,95,1,1
2018,2016 - 2018,45,45083,45083023500,45083023500,0,0,0,0.071,0.86,,97,1,1
2020,2018 - 2020,45,45083,45083023500,45083023500,0,0,0,0.051,0.908,,97,1,1
2022,2020 - 2022,45,45083,45083023500,45083023500,0,0,0,0.022,0.937,,101,1,1
2014,2012 - 2014,45,45083,45083023600,45083023600,0,0,0,0.17,0.769,,315,3,3
2016,2014 - 2016,45,45083,45083023600,45083023600,3,1,2,0.271,0.688,,324,3,2
2018,2016 - 2018,45,45083,45083023600,45083023600,0,0,0,0.253,0.706,,337,2,2
2022,2020 - 2022,45,45083,45083023602,45083023602,0,0,0,0.252,0.66,,475,2,2
2014,2012 - 2014,45,45083,45083023700,45083023700,0,0,0,0.081,0.901,,66,2,2
2016,2014 - 2016,45,45083,45083023700,45083023700,0,0,0,0.062,0.889,,66,2,2
2018,2016 - 2018,45,45083,45083023700,45083023700,0,0,0,0.043,0.879,,69,2,2
2020,2018 - 2020,45,45083,45083023700,45083023700,0,0,0,0.06,0.852,,69,2,2
2022,2020 - 2022,45,45083,45083023700,45083023700,0,0,0,0.046,0.898,,65,2,2
2014,2012 - 2014,45,45083,45083023801,45083023801,0,0,0,0.149,0.826,,189,3,3
2016,2014 - 2016,45,45083,45083023801,45083023801,0,0,0,0.164,0.799,,198,3,3
2018,2016 - 2018,45,45083,45083023801,45083023801,0,0,0,0.12,0.851,,191,3,3
2022,2020 - 2022,45,45083,45083023803,45083023803,0,0,0,0.178,0.797,,199,2,2
2022,2020 - 2022,45,45083,45083023804,45083023804,0,0,0,0.071,0.868,,197,1,1
2014,2012 - 2014,45,45083,45083023900,45083023900,1,0,1,0.157,0.787,,137,3,2
2016,2014 - 2016,45,45083,45083023900,45083023900,0,0,0,0.148,0.806,,131,2,2
2018,2016 - 2018,45,45083,45083023900,45083023900,0,0,0,0.148,0.809,,147,2,2
2022,2020 - 2022,45,45083,45083023901,45083023901,0,0,0,0.129,0.775,,88,1,1
2022,2020 - 2022,45,45083,45083023902,45083023902,2,1,1,0.192,0.76,,251,1,1
2014,2012 - 2014,45,45085,45085000100,45085000100,0,0,0,0.8,0.167,,61,1,1
2016,2014 - 2016,45,45085,45085000100,45085000100,0,0,0,0.77,0.206,,63,1,1
2018,2016 - 2018,45,45085,45085000100,45085000100,0,0,0,0.79,0.199,,63,1,1
2020,2018 - 2020,45,45085,45085000100,45085000100,0,0,0,0.772,0.211,,59,1,1
2022,2020 - 2022,45,45085,45085000100,45085000100,0,0,0,0.753,0.228,,55,1,1
2014,2012 - 2014,45,45085,45085000201,45085000201,0,0,0,0.425,0.556,,108,2,2
2016,2014 - 2016,45,45085,45085000201,45085000201,0,0,0,0.387,0.593,,113,2,2
2018,2016 - 2018,45,45085,45085000201,45085000201,0,0,0,0.357,0.576,,118,2,2
2020,2018 - 2020,45,45085,45085000201,45085000201,0,0,0,0.283,0.559,,118,2,2
2022,2020 - 2022,45,45085,45085000201,45085000201,0,0,0,0.284,0.541,,97,2,2
2014,2012 - 2014,45,45085,45085000202,45085000202,0,0,0,0.477,0.431,,239,1,1
2016,2014 - 2016,45,45085,45085000202,45085000202,0,0,0,0.454,0.448,,253,1,1
2018,2016 - 2018,45,45085,45085000202,45085000202,0,0,0,0.347,0.494,,274,1,1
2020,2018 - 2020,45,45085,45085000202,45085000202,0,0,0,0.28,0.568,,282,1,1
2022,2020 - 2022,45,45085,45085000202,45085000202,0,0,0,0.289,0.572,,269,1,1
2014,2012 - 2014,45,45085,45085000300,45085000300,0,0,0,0.242,0.699,,457,1,1
2016,2014 - 2016,45,45085,45085000300,45085000300,0,0,0,0.181,0.743,,441,1,1
2018,2016 - 2018,45,45085,45085000300,45085000300,0,0,0,0.16,0.763,,492,1,1
2020,2018 - 2020,45,45085,45085000300,45085000300,0,0,0,0.184,0.739,,641,1,1
2022,2020 - 2022,45,45085,45085000300,45085000300,0,0,0,0.201,0.673,,640,1,1
2014,2012 - 2014,45,45085,45085000400,45085000400,0,0,0,0.457,0.487,,97,3,3
2016,2014 - 2016,45,45085,45085000400,45085000400,0,0,0,0.494,0.454,,92,3,3
2018,2016 - 2018,45,45085,45085000400,45085000400,0,0,0,0.522,0.433,,90,3,3
2022,2020 - 2022,45,45085,45085000401,45085000401,0,0,0,0.559,0.382,,189,1,1
2022,2020 - 2022,45,45085,45085000402,45085000402,0,0,0,0.511,0.432,,37,2,2
2014,2012 - 2014,45,45085,45085000500,45085000500,0,0,0,0.665,0.319,,25,2,2
2016,2014 - 2016,45,45085,45085000500,45085000500,0,0,0,0.613,0.377,,24,2,2
2018,2016 - 2018,45,45085,45085000500,45085000500,0,0,0,0.595,0.36,,23,2,2
2020,2018 - 2020,45,45085,45085000500,45085000500,2,1,1,0.638,0.276,,24,2,2
2022,2020 - 2022,45,45085,45085000500,45085000500,1,1,0,0.665,0.274,,21,2,3
2014,2012 - 2014,45,45085,45085000600,45085000600,0,0,0,0.403,0.554,,59,1,1
2016,2014 - 2016,45,45085,45085000600,45085000600,0,0,0,0.461,0.48,,61,1,1
2018,2016 - 2018,45,45085,45085000600,45085000600,0,0,0,0.455,0.512,,62,1,1
2020,2018 - 2020,45,45085,45085000600,45085000600,2,1,1,0.485,0.495,,55,1,1
2022,2020 - 2022,45,45085,45085000600,45085000600,0,0,0,0.46,0.518,,52,1,1
2014,2012 - 2014,45,45085,45085000700,45085000700,1,0,1,0.589,0.391,,463,4,3
2016,2014 - 2016,45,45085,45085000700,45085000700,0,0,0,0.64,0.32,,460,3,3
2018,2016 - 2018,45,45085,45085000700,45085000700,0,0,0,0.544,0.365,,450,3,3
2020,2018 - 2020,45,45085,45085000700,45085000700,1,0,1,0.64,0.224,,497,3,2
2022,2020 - 2022,45,45085,45085000700,45085000700,0,0,0,0.63,0.227,,502,2,2
2014,2012 - 2014,45,45085,45085000800,45085000800,0,0,0,0.853,0.104,,1730,1,1
2016,2014 - 2016,45,45085,45085000800,45085000800,0,0,0,0.834,0.106,,1677,1,1
2018,2016 - 2018,45,45085,45085000800,45085000800,0,0,0,0.84,0.129,,1521,1,1
2020,2018 - 2020,45,45085,45085000800,45085000800,0,0,0,0.849,0.14,,1427,1,1
2022,2020 - 2022,45,45085,45085000800,45085000800,0,0,0,0.877,0.114,,1562,1,1
2014,2012 - 2014,45,45085,45085000901,45085000901,0,0,0,0.357,0.513,,1302,3,3
