pollid,pollname,x,y,stfp,cntyfp,tractfp
e969eb8a-518f-4b99-b758-7244746d7fce,"Census Tract 9601, Polk County, Wisconsin",-92.466,45.659,55,55095,55095960100
612f2513-ad83-4006-8374-a84d471ead8c,"Census Tract 503.01, Newton County, Mississippi",-89.110,32.430,28,28101,28101050301
948bb5dc-c9c2-4aef-bdd1-6cf9f543c63c,"Census Tract 9709.02, Colquitt County, Georgia",-83.873,31.200,13,13071,13071970902
1ada79b7-f99f-4162-957e-613406bec66c,"Census Tract 9501, Clarke County, Mississippi",-88.540,31.985,28,28023,28023950100
03b5ba03-3941-4254-b1a0-25e3798ae75a,"Census Tract 705.01, Henry County, Georgia",-84.288,33.390,13,13151,13151070501
a9ad2a06-ffaa-4885-bc71-023a5b5479bf,"Census Tract 54, Milwaukee County, Wisconsin",-88.023,43.084,55,55079,55079005400
f0a6993d-92f9-4270-942d-d5d99782068d,"Census Tract 10.02, Glynn County, Georgia",-81.587,31.139,13,13127,13127001002
cb0f2882-e33d-470c-be9f-705c12c782b9,"Census Tract 9506, Grady County, Georgia",-84.139,30.736,13,13131,13131950600
b64db526-d4f9-4625-b89a-29470084991a,"Census Tract 9502, Choctaw County, Mississippi",-89.291,33.263,28,28019,28019950200
0d31f1b8-2f44-408a-bdc6-d156764dee6e,"Census Tract 9502.01, Wilkinson County, Mississippi",-91.316,31.115,28,28157,28157950201
3b4d80db-155d-4c27-b01b-aade1095693b,"Census Tract 9505.01, Washburn County, Wisconsin",-91.871,45.845,55,55129,55129950501
ce62c573-1156-4f1d-8991-77e4f226986e,"Census Tract 1205.01, St. Croix County, Wisconsin",-92.599,45.068,55,55109,55109120501
d892b163-ffde-46ad-9fc6-6362e7dd9c05,"Census Tract 9501.01, George County, Mississippi",-88.428,30.794,28,28039,28039950101
2de52c37-489d-4e9b-b12e-813d177badc8,"Census Tract 53, Fulton County, Georgia",-84.370,33.740,13,13121,13121005300
5e577c07-dbd7-46d6-8d81-7892e3899a5d,"Census Tract 402, Horry County, South Carolina",-78.611,33.839,45,45051,45051040200
a0c4c8a8-31a1-4547-addb-8b482800f364,"Census Tract 9707.02, Greenwood County, South Carolina",-82.024,34.175,45,45047,45047970702
ef3f9a76-59c8-4683-94b6-556294bb4ab0,"Census Tract 9701, Banks County, Georgia",-83.537,34.491,13,13011,13011970100
c10865a1-c3d0-408d-9269-5b43a046ab3c,"Census Tract 9607, Vernon County, Wisconsin",-91.194,43.665,55,55123,55123960700
1943a6fd-1b4a-4692-bdd6-ac8135d229a7,"Census Tract 1003, Oconto County, Wisconsin",-88.608,45.219,55,55083,55083100300
f2064fbc-3298-4cf4-88ae-3e03e2b9073d,"Census Tract 29, Milwaukee County, Wisconsin",-87.978,43.109,55,55079,55079002900
2c8eb21e-40cd-4fe4-9b09-a201ecc00cef,"Census Tract 8.02, Whitfield County, Georgia",-85.049,34.783,13,13313,13313000802
cda45559-5c27-4820-a615-eedcee351cf1,"Census Tract 34, Hinds County, Mississippi",-90.217,32.275,28,28049,28049003400
298c8542-863e-4609-be84-8161b9f4b377,"Census Tract 9602, Lawrence County, Mississippi",-90.122,31.561,28,28077,28077960200
7887aa07-f5de-4662-b687-6e2613688e66,"Census Tract 9505.02, Panola County, Mississippi",-89.943,34.241,28,28107,28107950502
422c926e-b8a1-45f4-a4e5-78f0a7db9395,"Census Tract 1, Barron County, Wisconsin",-91.704,45.610,55,55005,55005000100
4a966294-c6ef-4614-a0bb-3f37ff831d44,"Census Tract 5.02, Dougherty County, Georgia",-84.218,31.590,13,13095,13095000502
6c314434-7ea4-49a9-87cc-44c23087e04b,"Census Tract 9505.01, Copiah County, Mississippi",-90.386,31.722,28,28029,28029950501
6eabd170-8785-4661-a49a-3fc535897c77,"Census Tract 601, Attala County, Mississippi",-89.433,33.232,28,28007,28007060100
9f006f32-55f9-450d-96cd-5e18eeb68550,"Census Tract 9708, Kershaw County, South Carolina",-80.626,34.246,45,45055,45055970800
845d715f-b27e-478b-bf2b-63c5577db514,"Census Tract 303.31, Cobb County, Georgia",-84.431,34.015,13,13067,13067030331
5c5a9303-a912-442e-ac98-0938136b985e,"Census Tract 1008, Shawano County, Wisconsin",-89.209,45.008,55,55115,55115100800
51bdca97-e9eb-49a8-8d27-9c31c964a592,"Census Tract 5, La Crosse County, Wisconsin",-91.228,43.815,55,55063,55063000500
69715437-75ee-46e0-9d05-91ad817f3a44,"Census Tract 610.05, York County, South Carolina",-80.970,35.040,45,45091,45091061005
8641b5e5-4b66-4a95-b6db-52295ed61506,"Census Tract 9502.02, Laurens County, Georgia",-83.025,32.645,13,13175,13175950202
7f32cec0-4cc9-41c4-bc01-6815f6194add,"Census Tract 202.07, Rankin County, Mississippi",-90.041,32.341,28,28121,28121020207
6458b34a-9a88-4fe1-a199-98d634783727,"Census Tract 9504, Tate County, Mississippi",-89.969,34.618,28,28137,28137950400
7fc08d95-7bae-46cf-bfad-c3ad0e18d413,"Census Tract 207.01, Aiken County, South Carolina",-81.974,33.511,45,45003,45003020701
ea65db68-a4aa-444d-bc2c-c1d12a1773fe,"Census Tract 205.04, Berkeley County, South Carolina",-80.030,33.184,45,45015,45015020504
ddf0c155-37be-4dad-8d4b-e212d98d1355,"Census Tract 9504, Monroe County, Mississippi",-88.499,33.983,28,28095,28095950400
d48f0f3b-e7f8-461f-9d50-619306754d0a,"Census Tract 9606, Dodge County, Georgia",-83.204,31.988,13,13091,13091960600
e6663565-1c8f-4e6a-8736-cebc0d163bec,"Census Tract 9501, Lincoln County, Mississippi",-90.397,31.646,28,28085,28085950100
2cb72f94-9327-408b-834c-1c8edd3a2523,"Census Tract 57.01, Charleston County, South Carolina",-80.063,32.840,45,45019,45019005701
458d63c7-42ae-4e83-a2f8-9e5cf7d15cd0,"Census Tract 1006, Green Lake County, Wisconsin",-88.987,43.706,55,55047,55047100600
15ee85f7-5597-4819-90f0-ecac7107500e,"Census Tract 3, Winnebago County, Wisconsin",-88.523,44.040,55,55139,55139000300
23bbafda-e710-4f70-a855-85d35c230ea2,"Census Tract 11.01, Beaufort County, South Carolina",-80.577,32.448,45,45013,45013001101
da978b02-534f-416a-a1b4-55321deeb34e,"Census Tract 210.02, Aiken County, South Carolina",-81.934,33.502,45,45003,45003021002
9e1ae5dc-33b7-4989-85ef-147b8038ff93,"Census Tract 209.01, Walker County, Georgia",-85.288,34.641,13,13295,13295020901
c1338efc-3ca5-4d96-9b2d-ed7d714d9e14,"Census Tract 9503, Quitman County, Mississippi",-90.136,34.173,28,28119,28119950300
f59ca0f9-46ad-4a40-8209-91f7da069607,"Census Tract 909.04, Cherokee County, Georgia",-84.509,34.100,13,13057,13057090904
6defe595-82e7-498f-a6df-e7ec82b1804f,"Census Tract 54, Milwaukee County, Wisconsin",-88.019,43.076,55,55079,55079005400
c1736a75-400f-4e6f-b62e-389877a21374,"Census Tract 207, Calumet County, Wisconsin",-88.327,44.231,55,55015,55015020700
b495c72d-5cae-49fb-bf9c-55f9d9ba710c,"Census Tract 1002, Juneau County, Wisconsin",-90.267,43.920,55,55057,55057100200
dc2016e8-bfda-42ac-b495-c357b01ca0be,"Census Tract 9504.01, Jones County, Mississippi",-89.138,31.726,28,28067,28067950401
cd6837ae-438a-4a69-b3a0-d4db43200df3,"Census Tract 106.01, Camden County, Georgia",-81.575,30.753,13,13039,13039010601
b04dca34-5d03-4eda-8799-6c18a8c826db,"Census Tract 1202.01, St. Croix County, Wisconsin",-92.740,44.971,55,55109,55109120201
b919f0fe-97e7-4146-b33f-420d178b8ff0,"Census Tract 1004, Jefferson County, Wisconsin",-88.990,43.185,55,55055,55055100400
8b36e3e9-336c-4380-9671-f7f7b0d411e4,"Census Tract 303.12, Cobb County, Georgia",-84.520,34.024,13,13067,13067030312
faa97d2a-5b4e-4e3c-8017-fb280c0bee14,"Census Tract 9503.01, Smith County, Mississippi",-89.428,31.830,28,28129,28129950301
56234228-14cb-4bdc-ad30-a1e6e9eacbe0,"Census Tract 20.04, Charleston County, South Carolina",-79.943,32.658,45,45019,45019002004
d88988ec-46ac-4a98-bf43-c0b4dbc32dc9,"Census Tract 34.04, Harrison County, Mississippi",-88.954,30.541,28,28047,28047003404
f25df993-b50a-467f-99f3-1ed6345848d4,"Census Tract 9606, Portage County, Wisconsin",-89.309,44.494,55,55097,55097960600
67b2df47-4020-43f0-9c87-17887b6c81a5,"Census Tract 112.01, Dane County, Wisconsin",-89.365,43.151,55,55025,55025011201
3239c7b9-ffc3-4d3b-ad1c-8ff39008efc8,"Census Tract 9502.02, Wilkinson County, Mississippi",-91.297,31.104,28,28157,28157950202
18b9afba-4030-42b5-ade4-116ad745cdf1,"Census Tract 107.03, Muscogee County, Georgia",-84.926,32.430,13,13215,13215010703
12e3adc6-a3c4-4394-aa4f-17556b648ec8,"Census Tract 9501.02, Marshall County, Mississippi",-89.582,34.980,28,28093,28093950102
86966fad-3e4b-40c9-9a10-9c65b1d81c06,"Census Tract 19.02, Fulton County, Georgia",-84.388,33.771,13,13121,13121001902
1b409f1f-974d-4f34-ad09-dcafe5084806,"Census Tract 507, Horry County, South Carolina",-78.890,33.689,45,45051,45051050700
58adce23-8c47-4822-9c0e-63ddc11709fd,"Census Tract 902, Milwaukee County, Wisconsin",-88.052,43.084,55,55079,55079090200
7380d885-9e5c-4499-8a13-77dbdcc405e8,"Census Tract 9604, Buffalo County, Wisconsin",-91.849,44.386,55,55011,55011960400
de003ad5-6ba7-4e10-bcd9-75ff05459e6a,"Census Tract 1003, Green Lake County, Wisconsin",-89.130,43.856,55,55047,55047100300
53fa8f15-4c7c-4b93-9efb-707a5de19296,"Census Tract 18, Marathon County, Wisconsin",-89.608,44.736,55,55073,55073001800
24759f53-3191-4241-bb2c-dccd228a3fc4,"Census Tract 114.17, Richland County, South Carolina",-80.904,34.156,45,45079,45079011417
ff8b07a9-a9c9-42c5-a3b6-e66680e52668,"Census Tract 303.22, Cobb County, Georgia",-84.436,34.050,13,13067,13067030322
dbf90b83-358b-4c4e-85c9-a9d4eec8fc7e,"Census Tract 1005, Trempealeau County, Wisconsin",-91.232,44.294,55,55121,55121100500
5a982fa8-2b57-41e3-b555-22efaf849958,"Census Tract 116.11, Fulton County, Georgia",-84.309,34.071,13,13121,13121011611
51a59f76-0667-4dd8-b512-8ecb134a04a4,"Census Tract 9608, Portage County, Wisconsin",-89.566,44.507,55,55097,55097960800
4a7be431-b35e-427e-bd06-e8a18e887159,"Census Tract 9702, Colleton County, South Carolina",-80.933,32.916,45,45029,45029970200
1ea8dd6b-6e1d-4089-96ea-e9d8ccafa4db,"Census Tract 410.01, Jackson County, Mississippi",-88.643,30.393,28,28059,28059041001
f8f06333-5242-42cc-998c-3eb9eaa27c8d,"Census Tract 1604.01, Spalding County, Georgia",-84.263,33.283,13,13255,13255160401
3cea3fca-c0bb-48fe-a421-4b3d35abc88d,"Census Tract 108, Chippewa County, Wisconsin",-91.037,44.951,55,55017,55017010800
b54b66b3-74f6-4fba-89bd-db192f26f023,"Census Tract 9504, Marion County, Mississippi",-89.806,31.260,28,28091,28091950400
f19d0fa7-0b08-4639-9317-41bb114346d9,"Census Tract 9504, Burke County, Georgia",-82.115,33.140,13,13033,13033950400
d178a2ac-07e3-4f2e-910d-6ba3478bd1be,"Census Tract 9502.01, Lee County, Mississippi",-88.771,34.379,28,28081,28081950201
70dfc122-e501-46e2-9736-29075fd5e871,"Census Tract 9502, Tishomingo County, Mississippi",-88.190,34.812,28,28141,28141950200
5ac398b8-27ae-48f3-9396-ee20dc380d9c,"Census Tract 617.06, York County, South Carolina",-81.100,35.123,45,45091,45091061706
63c901cc-83e7-4ed5-ac26-ea274cef1320,"Census Tract 404.08, Clayton County, Georgia",-84.341,33.584,13,13063,13063040408
1d38dc62-3420-4f88-84c1-f8bca8249c1c,"Census Tract 30.14, Greenville County, South Carolina",-82.307,34.711,45,45045,45045003014
5f550d5d-3b5d-4e92-b349-b4a221d3ccba,"Census Tract 9501.02, Marshall County, Mississippi",-89.617,34.955,28,28093,28093950102
5c57b6fc-7b0b-43d9-9c89-159ccc0f3925,"Census Tract 9702.01, Long County, Georgia",-81.729,31.696,13,13183,13183970201
df6f79d3-1def-4b15-9a22-5e02e5f6c1f6,"Census Tract 24, Kenosha County, Wisconsin",-87.862,42.558,55,55059,55059002400
4671ea05-f0cb-4bf3-9f20-7b0db79b5165,"Census Tract 114.19, Richland County, South Carolina",-80.910,34.119,45,45079,45079011419
bdce24a1-c583-443f-baf3-0afb6ae12de5,"Census Tract 105.01, Chatham County, Georgia",-81.167,32.075,13,13051,13051010501
716002c7-6884-4c4d-baf3-20e1432caf5d,"Census Tract 27.02, Racine County, Wisconsin",-88.226,42.741,55,55101,55101002702
157a6721-34b2-4687-a0c5-0a87d15d46d0,"Census Tract 504, Fannin County, Georgia",-84.383,34.846,13,13111,13111050400
9a3ebd1e-645c-4ef5-9da3-e64f952dddf7,"Census Tract 103, Pike County, Georgia",-84.419,33.016,13,13231,13231010300
6ca56288-819c-4f58-be97-c4bb4b38e12a,"Census Tract 202.02, Berkeley County, South Carolina",-80.099,33.438,45,45015,45015020202
a3b1fda3-e7f0-4f9d-b119-59ff9c178107,"Census Tract 1602.01, Spalding County, Georgia",-84.176,33.291,13,13255,13255160201
177ef2a3-f617-4761-b0eb-760f7e26324a,"Census Tract 303.02, Madison County, Mississippi",-90.227,32.465,28,28089,28089030302
71dacabe-09c1-49eb-991b-9ec68873fdc5,"Census Tract 202.01, Lamar County, Mississippi",-89.411,31.247,28,28073,28073020201
3ad03386-4abb-40e0-be6c-603775b22cfe,"Census Tract 20, Sumter County, South Carolina",-80.361,33.937,45,45085,45085002000
ed2e923a-a3b5-4f91-8b79-eb2d87ac4b13,"Census Tract 9505, Bolivar County, Mississippi",-90.721,33.779,28,28011,28011950500
faf3bdd0-5148-4228-a80a-d5356e59e8fd,"Census Tract 9501.01, Walthall County, Mississippi",-90.120,31.334,28,28147,28147950101
2adf867e-6392-4066-bd06-ce3319719e0b,"Census Tract 105.02, Hinds County, Mississippi",-90.366,32.415,28,28049,28049010502
386d5809-9da5-4582-be03-4d1f349e9ae8,"Census Tract 10, Sheboygan County, Wisconsin",-87.723,43.719,55,55117,55117001000
20426960-2dfa-49af-a8eb-17ccdcb7cd51,"Census Tract 107, Polk County, Georgia",-85.042,34.003,13,13233,13233010700
0fcbae4a-6d26-4936-8672-65ee8f97f1f0,"Census Tract 21, Floyd County, Georgia",-85.209,34.173,13,13115,13115002100
41bde0d8-12d0-4522-8f60-dab599091426,"Census Tract 214.04, Lexington County, South Carolina",-81.507,33.918,45,45063,45063021404
891fd5f3-58a0-40f3-a7d2-2a7c6acb9e72,"Census Tract 9608.03, Bartow County, Georgia",-84.757,34.127,13,13015,13015960803
ba906908-655b-47de-974d-4d52873d141f,"Census Tract 9508, Ware County, Georgia",-82.395,31.191,13,13299,13299950800
b2fc70bb-a00e-48ad-9074-e96ce562e2d9,"Census Tract 9715, Oneida County, Wisconsin",-89.380,45.648,55,55085,55085971500
6f4a7fd8-b95d-474c-a5a4-4fbe230fdf74,"Census Tract 101.02, Hinds County, Mississippi",-90.143,32.387,28,28049,28049010102
4b8d2154-3e08-4fc5-89ec-0a0ed43c2dc7,"Census Tract 226.02, DeKalb County, Georgia",-84.282,33.783,13,13089,13089022602
b5b9b0dc-8772-403d-9219-f503e18af3dc,"Census Tract 502.18, Gwinnett County, Georgia",-84.134,33.987,13,13135,13135050218
80923d93-cf0d-40ba-8c82-381610da9d9f,"Census Tract 1612.02, Spalding County, Georgia",-84.252,33.216,13,13255,13255161202
43f18147-aa75-4145-a5b5-eeaf9463c0b3,"Census Tract 9502, Montgomery County, Mississippi",-89.437,33.450,28,28097,28097950200
85614b69-ec78-40b1-9fd1-a7b186167089,"Census Tract 1106.02, Walton County, Georgia",-83.769,33.781,13,13297,13297110602
83ee141c-eb14-4e24-b0b6-dc2829102908,"Census Tract 9507, Lee County, Mississippi",-88.705,34.259,28,28081,28081950700
f054b627-f8e8-480d-9ac7-07b58ab592d4,"Census Tract 602.09, Horry County, South Carolina",-78.921,33.761,45,45051,45051060209
7c2c5f50-9258-436e-9129-168d032a8206,"Census Tract 15.02, Racine County, Wisconsin",-87.826,42.802,55,55101,55101001502
bfee723e-9ea3-45a8-a86e-86055c465d78,"Census Tract 9505, Pontotoc County, Mississippi",-89.102,34.231,28,28115,28115950500
e0b953e5-ffb0-42e3-8cd2-a71940bbd4a3,"Census Tract 9504.02, Tippah County, Mississippi",-89.003,34.601,28,28139,28139950402
c52723cd-b31f-4000-b75f-d041a555b2b0,"Census Tract 306.02, Cobb County, Georgia",-84.554,33.957,13,13067,13067030602
90e6fcfd-0478-47f9-b20e-78a7c8817636,"Census Tract 507.13, Gwinnett County, Georgia",-84.055,33.893,13,13135,13135050713
f162febb-3e14-4d0a-8da6-9b424a4ae3fe,"Census Tract 26.03, Dane County, Wisconsin",-89.302,43.115,55,55025,55025002603
4d077fb5-90d5-435c-b96e-32c1fb9b327f,"Census Tract 1301.02, Forsyth County, Georgia",-84.032,34.286,13,13117,13117130102
2d0a3830-a7b4-4c60-b154-9bf97088b48d,"Census Tract 8.02, Whitfield County, Georgia",-85.040,34.741,13,13313,13313000802
af0220f8-b357-4e94-8d1d-380fc9243a88,"Census Tract 22.02, Beaufort County, South Carolina",-80.868,32.365,45,45013,45013002202
ba491437-fcdb-4230-a5b6-3729f4a402e9,"Census Tract 4601.01, Washington County, Wisconsin",-88.239,43.252,55,55131,55131460101
a6f5b55b-9ccf-47e1-8807-2d64b50e0c0d,"Census Tract 101.10, Fulton County, Georgia",-84.361,33.918,13,13121,13121010110
820193b3-9407-40ae-9c71-fe62752f96a2,"Census Tract 115.04, Fulton County, Georgia",-84.284,34.164,13,13121,13121011504
520aab42-d9b8-422f-902e-a7943b6d1e45,"Census Tract 9608, Portage County, Wisconsin",-89.548,44.522,55,55097,55097960800
3dc05e70-cc54-4e34-8047-9f5d04ff7f35,"Census Tract 9205.04, Laurens County, South Carolina",-82.016,34.507,45,45059,45059920504
eb573fea-6fec-4443-a081-9b0839513495,"Census Tract 221, DeKalb County, Georgia",-84.255,33.786,13,13089,13089022100
c4790229-b4f2-488f-98a7-e8aead83eb2a,"Census Tract 217.04, DeKalb County, Georgia",-84.288,33.828,13,13089,13089021704
7d91a907-9e3b-4993-b172-fb6e20a0c704,"Census Tract 109.02, Darlington County, South Carolina",-79.947,34.286,45,45031,45031010902
9123ed2e-0be2-451d-b39b-4ba9d530f42d,"Census Tract 16.02, Racine County, Wisconsin",-87.839,42.765,55,55101,55101001602
65a9bfa3-dd4c-4ac5-8229-dfc1bdc582c4,"Census Tract 9503, Clarke County, Mississippi",-88.722,31.974,28,28023,28023950300
fb6c41a8-2f99-4c56-955f-58af6a8c2b92,"Census Tract 9710, Burnett County, Wisconsin",-92.591,45.689,55,55013,55013971000
d2191f7d-c6f4-415d-9ddc-ae36d20a6ef6,"Census Tract 2002, Seminole County, Georgia",-84.869,31.045,13,13253,13253200200
1defb364-ce08-499f-bc14-93676491b8d9,"Census Tract 30.11, Greenville County, South Carolina",-82.247,34.739,45,45045,45045003011
9fd16f41-762c-4b14-a19b-828e18974abf,"Census Tract 9504.02, Chickasaw County, Mississippi",-89.051,33.779,28,28017,28017950402
6295c180-9bd4-4982-b7b7-5d787ed2fde5,"Census Tract 9501, Carroll County, Mississippi",-89.960,33.658,28,28015,28015950100
eec7107e-eed0-4c7f-9608-1fd4b302ee0a,"Census Tract 1204.01, Paulding County, Georgia",-84.941,33.918,13,13223,13223120401
d301609e-4630-4f13-9a06-0415f3749c2a,"Census Tract 9603, Jackson County, Wisconsin",-91.096,44.461,55,55053,55053960300
6727670e-cf19-48c8-9215-f070767c5361,"Census Tract 203.02, Lee County, Georgia",-84.235,31.720,13,13177,13177020302
1a2b261a-ba87-4b15-a800-5bdf9a6b8e71,"Census Tract 15.04, Racine County, Wisconsin",-87.792,42.784,55,55101,55101001504
745fb3cc-81c9-46d2-8e33-8c7b9f79ecfc,"Census Tract 116.23, Fulton County, Georgia",-84.177,34.039,13,13121,13121011623
c3bce011-6a9f-4587-be3d-1bdc1f262caa,"Census Tract 6401.01, Ozaukee County, Wisconsin",-87.953,43.319,55,55089,55089640101
3f388117-e4bb-474c-883f-2eb69139c3ca,"Census Tract 39, Harrison County, Mississippi",-88.891,30.409,28,28047,28047003900
71de39bb-5074-40a1-805d-12aa1968dc40,"Census Tract 9501, Noxubee County, Mississippi",-88.405,33.148,28,28103,28103950100
e2589a71-d48a-4ba7-b399-360f7ae04593,"Census Tract 219.12, DeKalb County, Georgia",-84.142,33.828,13,13089,13089021912
e1c384c2-26b6-421b-9cda-0c1af94de616,"Census Tract 9502, Warren County, Mississippi",-90.852,32.355,28,28149,28149950200
7c707c05-c249-47d0-9b26-9d0c61e50513,"Census Tract 113.02, Sheboygan County, Wisconsin",-87.846,43.582,55,55117,55117011302
f5af732b-3ae4-46c9-9ed8-94c86385a48a,"Census Tract 9501, Lincoln County, Mississippi",-90.347,31.597,28,28085,28085950100
550d5447-c2fc-4dfd-83a0-d5ce14848cc2,"Census Tract 9501, Washburn County, Wisconsin",-91.776,46.104,55,55129,55129950100
88f15a2d-067a-4fc6-be01-a14919671ff1,"Census Tract 9704.02, Screven County, Georgia",-81.634,32.751,13,13251,13251970402
5a855b5b-cb1b-4e4d-821c-3b486dedd661,"Census Tract 9505.02, Alcorn County, Mississippi",-88.510,34.923,28,28003,28003950502
d40d833a-ae3b-412c-9193-a0e89ab119f1,"Census Tract 9502.02, Itawamba County, Mississippi",-88.510,34.264,28,28057,28057950202
a52da361-2791-4d82-afbd-66c99c6b64dd,"Census Tract 9202, McCormick County, South Carolina",-82.299,33.918,45,45065,45065920200
2f9532d2-5c32-41de-80b5-ddbaa4b88f2c,"Census Tract 17.01, Harrison County, Mississippi",-89.034,30.399,28,28047,28047001701
8f024c89-c839-4cd8-ac65-6060b1dee19f,"Census Tract 19, Winnebago County, Wisconsin",-88.515,43.923,55,55139,55139001900
bb51c787-486b-4fae-87e1-c484b9d356f6,"Census Tract 1, Rock County, Wisconsin",-89.027,42.682,55,55105,55105000100
41888907-e42a-4ed3-968f-e78974d5bf64,"Census Tract 9702, Lafayette County, Wisconsin",-90.230,42.720,55,55065,55065970200
2c36d7ba-222f-420c-befa-742d499eaf92,"Census Tract 9505.02, Lafayette County, Mississippi",-89.649,34.241,28,28071,28071950502
126a21bf-d038-4357-a47b-3091989a66a7,"Census Tract 405.12, Clayton County, Georgia",-84.418,33.563,13,13063,13063040512
89132a10-6280-46da-842f-31b1d65ee27f,"Census Tract 802, Gilmer County, Georgia",-84.390,34.783,13,13123,13123080200
4742e0a4-3537-4b5f-88d6-053b92ec3ee0,"Census Tract 1601.01, Spalding County, Georgia",-84.354,33.329,13,13255,13255160101
16bfcec5-385a-407a-8b07-c32f7d3f49e7,"Census Tract 1611, Spalding County, Georgia",-84.240,33.223,13,13255,13255161100
