"location_name_clean","r3latitude","r3longitude","state","change_year","geom","change_type"
"ADULT ACTIVITY CENTER","34.077","-80.957","SC","2014","0101000020E61000002C5CFBA7403D54C07C0FF2D5E9094140","added"
"GRACE UNITED METHODIST","34.082","-81.148","SC","2014","0101000020E61000006312E456774954C053B0C6D9740A4140","added"
"HOPE LUTHERAN CHURCH","34.115","-81.164","SC","2014","0101000020E6100000EB066575864A54C0AC6AEE8DC60E4140","added"
"YMCA-NORTHWEST","34.116","-81.170","SC","2014","0101000020E6100000961238C8DA4A54C0A4BB35FAE20E4140","added"
"NORTH POINT COMMUNITY CHURCH","34.119","-80.910","SC","2014","0101000020E61000000AC336983C3A54C09FC48C953D0F4140","added"
"BALLENTINE PARK","34.129","-81.241","SC","2014","0101000020E6100000ACD8A9036A4F54C01494A2957B104140","added"
"CATAWBA TRAIL ELEMENTARY","34.130","-80.838","SC","2014","0101000020E6100000C90391459A3554C00D33D9E495104140","added"
"RADIANT LIFE CHURCH","34.134","-80.856","SC","2014","0101000020E61000003F6370DEC93654C0912CBBBB29114140","added"
"VIVE CHURCH","34.140","-80.933","SC","2014","0101000020E6100000327216F6B43B54C05E94EA4CEB114140","added"
"BETHEL LUTHERAN CHURCH","34.144","-81.274","SC","2014","0101000020E6100000AECED666885154C0B50F1E1263124140","added"
"LONGLEAF MIDDLE SCHOOL","34.150","-80.942","SC","2014","0101000020E6100000366046674F3C54C0771AC4622F134140","added"
"NORTH STAR CHURCH","34.153","-80.933","SC","2014","0101000020E6100000470F327FBB3B54C0741E5F8C92134140","added"
"SHADY GROVE UMC FAM LIFE CENTER","34.156","-81.217","SC","2014","0101000020E6100000F509455FE64D54C0E2AC889AE8134140","added"
"BROOKLAND BAPTIST CHURCH NE","34.156","-80.904","SC","2014","0101000020E6100000F704E4A6E13954C070C916EE01144140","added"
"NINETY SIX HIGH SCHOOL","34.157","-82.026","SC","2014","0101000020E6100000A5530DB1B08154C00762D9CC21144140","added"
"REHOBOTH BAPTIST CHURCH","34.157","-80.910","SC","2014","0101000020E61000007CC6CF903B3A54C0C57AFE0F0B144140","added"
"SPRING HILL HIGH","34.166","-81.274","SC","2014","0101000020E6100000AD80E7838A5154C04718AB7246154140","added"
"BRIDGE CREEK ELEMENTARY","34.166","-80.860","SC","2014","0101000020E6100000E9F758550A3754C0738C1A0236154140","added"
"JOHN LAMB COMMUNITY CENTER","34.168","-82.139","SC","2014","0101000020E610000070A312E8DD8854C06811402086154140","added"
"BREWER MIDDLE SCHOOL","34.214","-82.110","SC","2014","0101000020E6100000CF30B5A50E8754C0632827DA551B4140","added"
"ASHLEY HOUSE","34.233","-82.160","SC","2014","0101000020E6100000FB2AAF4B438A54C06A392BFDDF1D4140","added"
"PRINCETON BAPTIST CHURCH","34.447","-82.392","SC","2014","0101000020E6100000405FC4880E9954C0754D92F826394140","added"
"BELTON ELEMENTARY SCHOOL","34.515","-82.494","SC","2014","0101000020E61000007581DC8FA59F54C06DAEF5A0FB414140","added"
"FIRST BAPTIST CHURCH","34.521","-82.495","SC","2014","0101000020E6100000509F8955A89F54C0B7CF2A33A5424140","added"
"FORD ELEMENTARY SCHOOL","34.522","-81.997","SC","2014","0101000020E6100000DA13C9FCC87F54C0954B3ED1D0424140","added"
"GLENVIEW MIDDLE SCHOOL","34.543","-82.606","SC","2014","0101000020E6100000B93885F0C3A654C0FB34385B8A454140","added"
"NORTH POINTE ELEMENTARY SCHOOL","34.582","-82.624","SC","2014","0101000020E61000005D7A4501ECA754C088A9E3E7754A4140","added"
"FIRE STATION","34.656","-83.091","SC","2014","0101000020E6100000BE1AA034D4C554C0A4D81BC6EE534140","added"
"BRAMLETT UNITED METHODIST CHURCH","34.658","-82.041","SC","2014","0101000020E61000003AAB05F6988254C017A87B5347544140","added"
"CHESTER WARD 5","34.694","-81.194","SC","2014","0101000020E6100000277854466D4C54C091D10149D8584140","added"
"CALUMET BAPTIST CHURCH","34.779","-82.700","SC","2014","0101000020E610000044D554BBCBAC54C0734A404CC2634140","added"
"SMITHFIELDS COUNTRY CLUB","34.807","-82.556","SC","2014","0101000020E6100000A1061DBE96A354C0FE6A69C93E674140","added"
"STERLING SCHOOL","34.835","-82.370","SC","2014","0101000020E61000004606B98BB09754C0CA7E2777E96A4140","added"
"WEST END COMMUNITY DEVELOPMENT CENTER","34.841","-82.409","SC","2014","0101000020E6100000880C50BF309A54C0213B6F63B36B4140","added"
"KEOWEE BAPTIST CHURCH","34.861","-82.875","SC","2014","0101000020E6100000C217810CF8B754C0D1D09A7A386E4140","added"
"HAMPTON PARK BAPTIST CHURCH","34.898","-82.395","SC","2014","0101000020E6100000A02F6244479954C0065ED2BDF3724140","added"
"SOUTHSIDE BAPTIST CHURCH","34.932","-82.232","SC","2014","0101000020E6100000ED2EAB0BD38E54C080E7285140774140","added"
"WOODLANDS AT FURMAN","34.936","-82.443","SC","2014","0101000020E610000089D1730B5D9C54C089F667F5C4774140","added"
"REDEEMER PRESBYTERIAN CHURCH","34.938","-82.432","SC","2014","0101000020E6100000291E17D5A29B54C02F87DD770C784140","added"
"VELOCITY CHURCH","34.939","-82.350","SC","2014","0101000020E6100000E0979FC0609654C0A1EAA1C739784140","added"
"EBENEZER ARP CHURCH","34.967","-81.051","SC","2014","0101000020E610000018F66A36454354C05A44B9D9C47B4140","added"
"CAROLINAS CORNERSTONE","35.039","-80.995","SC","2014","0101000020E6100000FDE54988A83F54C00DEB7C2E09854140","added"
"BETHEL BAPTIST CHURCH","35.091","-81.098","SC","2014","0101000020E61000000F351B753E4654C04DA665FF978B4140","added"
"FIRST UNITED METHODIST CHURCH","35.109","-81.225","SC","2014","0101000020E61000008A42812D654E54C0DC8541F4FF8D4140","added"
"BETHEL PRESBYTERIAN CHURCH","35.111","-81.153","SC","2014","0101000020E6100000BDB502F9C84954C0496CD2C8428E4140","added"
"CLOVER PRESBYTERIAN CHURCH","35.113","-81.228","SC","2014","0101000020E61000003842F5C5944E54C0D105F52D738E4140","added"
"PORT ROYAL BEACH HOUSE","32.220","-80.670","SC","2016","0101000020E61000002B2B97D7DB2A54C091099D7C1F1C4040","added"
"BEAR CREEK GOLF CLUB","32.230","-80.728","SC","2016","0101000020E610000092200148922E54C0E53796C1621D4040","added"
"DOLPHIN HEAD GOLF CLUB","32.257","-80.717","SC","2016","0101000020E61000002A42A0E9DB2D54C0DB221FAADF204040","added"
"LORD OF LIFE LUTHERAN CHURCH","32.272","-80.914","SC","2016","0101000020E6100000329FBD44863A54C0332B2515D7224040","added"
"WHALE BRANCH ELEMENTARY SCHOOL","32.532","-80.746","SC","2016","0101000020E61000006FF8382EBE2F54C0F4401A040C444040","added"
"LOWCOUNTRY LEADERSHIP CHARTER SCHOOL","32.720","-80.217","SC","2016","0101000020E6100000B130444EDF0D54C03FE99F3B1C5C4040","added"
"R D SCHRODER MIDDLE SCHOOL","32.729","-80.290","SC","2016","0101000020E61000007DCB9C2E8B1254C00C93A982515D4040","added"
"ASHLEY RIVER BAPTIST CHURCH","32.783","-79.993","SC","2016","0101000020E610000074F0A72185FF53C01B05D20F34644040","added"
"NORTHBRIDGE BAPTIST CHURCH","32.819","-79.994","SC","2016","0101000020E61000007CB4386398FF53C084B872F6CE684040","added"
"JENNIE MOORE ELEMENTARY SCHOOL","32.852","-79.793","SC","2016","0101000020E61000006060B1E1C4F253C0A878B70DFE6C4040","added"
"EASTBRIDGE PRESBYTERIAN CHURCH","32.865","-79.789","SC","2016","0101000020E61000003432231777F253C0D881BDD3AE6E4040","added"
"FIRE & RESCUE STATION #24","32.894","-80.628","SC","2016","0101000020E6100000440EB67D342854C0E7CD3C1460724040","added"
"HANAHAN FIRE STATION #3","32.947","-80.009","SC","2016","0101000020E61000007DEB1E34960054C0869EDED627794040","added"
"SEDGEFIELD MIDDLE SCHOOL","32.978","-80.011","SC","2016","0101000020E6100000676ECF3DB50054C045285BC9337D4040","added"
"NEW LIFE CHRISTIAN FELLOWSHIP","32.998","-80.021","SC","2016","0101000020E6100000AECD6B91590154C004E9BD8CBD7F4040","added"
"CROWFIELD BAPTIST CHURCH","33.008","-80.059","SC","2016","0101000020E61000009CB525BCCE0354C0A8DA13C9FC804040","added"
"GIVHANS FIRE DEPARTMENT","33.012","-80.339","SC","2016","0101000020E61000004BFF379BB31554C0AE4104C188814040","added"
"COLLEGE PARK ELEMENTARY SCHOOL","33.016","-80.091","SC","2016","0101000020E610000073C0AE26CF0554C00AD39C610F824040","added"
"NEXTON ELEMENTARY SCHOOL","33.064","-80.150","SC","2016","0101000020E61000003274ECA0920954C0A97A432B41884040","added"
"FREEDOM CHURCH","33.091","-80.037","SC","2016","0101000020E61000005C316D49580254C058C7F143A58B4040","added"
"NEW BEGINNING MINISTRIES","33.423","-81.859","SC","2016","0101000020E6100000B2A7D370007754C00481841733B64040","added"
"L B C MIDDLE SCHOOL","33.503","-81.865","SC","2016","0101000020E610000083E629615C7754C0476C1C565DC04040","added"
"MIDLAND VALLEY CHURCH OF THE NAZARENE","33.511","-81.873","SC","2016","0101000020E61000000D158843DB7754C030D7A20568C14040","added"
"HITCHCOCK PLACE","33.514","-81.737","SC","2016","0101000020E61000004B75012F336F54C08B8C0E48C2C14040","added"
"LANGLEY COMMUNITY CENTER","33.519","-81.843","SC","2016","0101000020E6100000E40F069EFB7554C07A3F243262C24040","added"
"GREAT BRANCH COMMUNITY CENTER","33.523","-81.001","SC","2016","0101000020E6100000AAC42BFF104054C0678F615FFCC24040","added"
"AIKEN COUNTY CAREER CENTER","33.528","-81.843","SC","2016","0101000020E610000003BCBB84F97554C0D9E610829FC34040","added"
"GVW FIRE  STATION 3","33.565","-81.899","SC","2016","0101000020E61000008CDC2E8F907954C06B7011CE5DC84040","added"
"SURFSIDE PRESBYTERIAN CHURCH","33.635","-78.993","SC","2016","0101000020E6100000490F43AB93BF53C03543609B43D14040","added"
"FORESTBROOK BAPTIST CHURCH GYM","33.711","-78.976","SC","2016","0101000020E6100000B79A75C677BE53C0C5BF74FFFDDA4040","added"
"CAROLINA FOREST COMMUNITY CHURCH","33.761","-78.921","SC","2016","0101000020E61000002928A0E4E9BA53C000F1A95269E14040","added"
"OCEAN BAY ELEMENTARY SCHOOL","33.769","-78.866","SC","2016","0101000020E61000002133068C64B753C0533184526AE24040","added"
"GRACE CHRISTIAN FELLOWSHIP CHURCH","33.839","-78.611","SC","2016","0101000020E6100000BC4C03F51CA753C04B06802A6EEB4040","added"
"WEST FLORENCE FIRE STATION #2","34.219","-79.795","SC","2016","0101000020E610000065FB90B7DCF253C0F142DF82111C4140","added"
"KERSHAW COUNTY CLC","34.247","-80.612","SC","2016","0101000020E6100000FAEAAA402D2754C0008860C1A21F4140","added"
"BETHUNE COMMUNITY CENTER","34.413","-80.346","SC","2016","0101000020E6100000CB7AD6DA201654C0D7A8E221E7344140","added"
"CPW TRAINING CENTER","34.500","-82.020","SC","2016","0101000020E6100000F75F4260408154C08D6F39A80E404140","added"
"CENTRAL PRESBYTERIAN CHURCH","34.518","-82.648","SC","2016","0101000020E6100000CC09DAE470A954C00738CEB74F424140","added"
"CENTRAL TOWN HALL","34.715","-82.788","SC","2016","0101000020E6100000C86F1B576DB254C0C0F7EDDA945B4140","added"
"DIST 4 ACTIVITY CENTER","34.731","-82.012","SC","2016","0101000020E610000000B49C3AC58054C05CD94F10865D4140","added"
"MAULDIN CULTURAL CENTER","34.780","-82.306","SC","2016","0101000020E6100000DA684AFC9B9354C02D376277CB634140","added"
"BELLVIEW BAPTIST CHURCH","34.784","-82.113","SC","2016","0101000020E610000038D6C56D348754C06F6990DD60644140","added"
"ENON BAPTIST CHURCH","34.837","-82.649","SC","2016","0101000020E61000006AE4A9FD8CA954C05182A3891C6B4140","added"
"CROSSWELL FIRE DEPARTMENT STATION","34.852","-82.528","SC","2016","0101000020E61000005C1ABFF0CAA154C0A77BF88D0A6D4140","added"
"AGNEW RD BAPTIST CHURCH","34.866","-82.449","SC","2016","0101000020E6100000495865F0C19C54C05219FF3EE36E4140","added"
"OLIVET PRESBYTERIAN CHURCH","34.869","-81.231","SC","2016","0101000020E6100000AA9D616ACB4E54C0882F1345486F4140","added"
"AIRPORT BAPTIST CHURCH","34.876","-82.261","SC","2016","0101000020E6100000C71748ABB59054C08F62CAD12D704140","added"
"UNITY BAPTIST CHURCH OF BEREA","34.879","-82.472","SC","2016","0101000020E6100000137EA99F379E54C0C4BB5CC477704140","added"
"PICKENS FIRE STATION (BEHIND CITY HALL)","34.882","-82.706","SC","2016","0101000020E61000004A6650C829AD54C0E665039FD5704140","added"
"RIVER RIDGE ELEMENTARY SCHOOL","34.885","-82.071","SC","2016","0101000020E610000048D27F208A8454C06A1327F73B714140","added"
"THE MILL CHURCH","34.887","-82.696","SC","2016","0101000020E6100000EB7FCA4285AC54C066474F368A714140","added"
"JAMES STEVENS BUILDING","34.058","-78.892","SC","2014","0101000020E6100000A1C1018816B953C0AF55270C6F074140","removed"
"HENRY TIMROD ELEMENTARY SCHOOL","34.230","-79.706","SC","2014","0101000020E6100000D2D0F5332BED53C0FB79AE4A7D1D4140","removed"
"PRINCETON MASONIC LODGE","34.498","-82.287","SC","2014","0101000020E610000090FFB8B3659254C0FE5CD9AAC93F4140","removed"
"LAURENS COUNTY","34.499","-82.014","SC","2014","0101000020E6100000A64984A1E98054C08E29B39CDF3F4140","removed"
"WATTSVILLE FIRE DEPARTMENT","34.518","-82.002","SC","2014","0101000020E610000045F4C6A41A8054C0CFE451E053424140","removed"
"CITY OF BELTON COMMUNITY & RECREATION CENTER","34.523","-82.511","SC","2014","0101000020E6100000F51373B5BAA054C086072868EE424140","removed"
"AMERICAN LEGION HUT","34.663","-83.096","SC","2014","0101000020E61000007D1C72D822C654C030C099F3E7544140","removed"
"YOUNGS COMMUNITY CENTER","34.676","-82.064","SC","2014","0101000020E6100000F131B32A1D8454C07F8C14257C564140","removed"
"FORMER LIBERTY MIDDLE SCHOOL","34.788","-82.697","SC","2014","0101000020E6100000FE4701FD99AC54C0A941E268D8644140","removed"
"SAINT MICHAELS EPISCOPAL CHURCH","34.812","-82.549","SC","2014","0101000020E61000009E0EBFF627A354C01DB68883DF674140","removed"
"YWCA","34.836","-82.407","SC","2014","0101000020E6100000A36E0CA6069A54C0E32318BD096B4140","removed"
"PHILLIS WHEATLEY CENTER","34.837","-82.370","SC","2014","0101000020E610000071B9B024AF9754C09957BFE3256B4140","removed"
"MOUNTAIN VIEW BAPTIST CHURCH","34.858","-82.808","SC","2014","0101000020E610000047A23C98B9B354C0B20D81C8C76D4140","removed"
"COVENANT GRACE BAPTIST CHURCH","34.893","-82.402","SC","2014","0101000020E6100000E35295B6B89954C04D710B4C5D724140","removed"
"T W EDWARDS RECREATIONAL CENTER","34.896","-81.767","SC","2014","0101000020E6100000AAB0BE26107154C0918543CAAA724140","removed"
"DUNCAN CHAPEL FIRE STATION HEADQUARTERS","34.914","-82.430","SC","2014","0101000020E61000009B3D2BC47E9B54C017450F7C0C754140","removed"
"BRUSHY CREEK FIRST ASSEMBLY OF GOD","34.928","-82.239","SC","2014","0101000020E6100000F5E681D94E8F54C09A5B21ACC6764140","removed"
"MT SINAI BAPTIST CHURCH","34.937","-82.449","SC","2014","0101000020E6100000F508DA89B79C54C0DD6E939BF2774140","removed"
"ST ANDREWS PRESBYTERIAN CHURCH","34.940","-82.350","SC","2014","0101000020E6100000DB6D179A6B9654C0EF377FB850784140","removed"
"ST MATHIAS EPISCOPAL","34.967","-81.066","SC","2014","0101000020E61000005C42F45A3F4454C0C6095DD3CD7B4140","removed"
"FAITH TEMPLE CHURCH","34.990","-82.345","SC","2014","0101000020E6100000F0A600BD159654C093EB5C07BD7E4140","removed"
"E.C. BLACK BUILDING","34.992","-81.243","SC","2014","0101000020E61000001E53D21E8A4F54C0836E8A22FF7E4140","removed"
"TEGA CAY MUNICIPAL BUILDING","35.034","-81.034","SC","2014","0101000020E6100000F7B82528344254C0EC1C5E6B4A844140","removed"
"FIRST BAPTIST CHURCH HILTON HEAD","32.137","-80.767","SC","2016","0101000020E6100000F12BD670113154C0844314387E114040","removed"
"ST LUKE'S CHURCH","32.148","-80.757","SC","2016","0101000020E6100000C878944A783054C0A88F1BD9F0124040","removed"
"FIRST PRESBYTERIAN CHURCH","32.206","-80.698","SC","2016","0101000020E6100000C76AF3FFAA2C54C04CBE7E2D541A4040","removed"
"BUCKWALTER RECREATION CENTER","32.249","-80.903","SC","2016","0101000020E610000081E26CDFC83954C0592D550ED21F4040","removed"
"ABSENTEE PRECINCT","32.496","-80.985","SC","2016","0101000020E6100000E74AA9F00C3F54C0607825C9733F4040","removed"
"WHALE BRANCH MIDDLE SCHOOL","32.533","-80.742","SC","2016","0101000020E61000002F6AF7AB802F54C00384C5973F444040","removed"
"MEGGETT TOWN HALL","32.717","-80.239","SC","2016","0101000020E61000000A3C41AC480F54C0567AC8EFC85B4040","removed"
"C C BLANEY ELEMENTARY SCHOOL","32.728","-80.289","SC","2016","0101000020E61000006257A4D3841254C0866A943F295D4040","removed"
"MURRAY LASAINE ELEMENTARY SCHOOL","32.738","-79.928","SC","2016","0101000020E6100000AB6DD45460FB53C04BCD7921785E4040","removed"
"CHARLESTON TENNIS CENTER","32.782","-79.997","SC","2016","0101000020E6100000DB7525B8C7FF53C098BED7101C644040","removed"
"MT PLEASANT WATERWORKS","32.811","-79.832","SC","2016","0101000020E610000045D84BAE3DF553C0FC61951CC1674040","removed"
"JEWISH COMMUNITY CENTER","32.813","-80.017","SC","2016","0101000020E6100000571A9D981A0154C021AA95AE05684040","removed"
"MASONIC CENTER","32.818","-79.996","SC","2016","0101000020E6100000C7968A32C0FF53C0305D2D1CAD684040","removed"
"HAMLIN PLNT COMMUNITY BUILDING","32.849","-79.777","SC","2016","0101000020E610000069B1CA3BBDF153C0207F69519F6C4040","removed"
"BOARD OF ELECTIONS","32.851","-80.008","SC","2016","0101000020E6100000B187F6B1820054C0B0B4E78DEE6C4040","removed"
"FOREST CIRCLE MIDDLE SCHOOL","32.918","-80.681","SC","2016","0101000020E610000038D89B18922B54C0607825C973754040","removed"
"COUNTY VOTER REGISTRATION AND ELECTIONS OFFICE","32.936","-80.659","SC","2016","0101000020E610000012E225932E2A54C050D6B9B3C0774040","removed"
"GIVHANS ALTERNATE PROGRAM","32.965","-80.295","SC","2016","0101000020E6100000459F8F32E21254C0288D87AD8F7B4040","removed"
"BAPTIST TABERNACLE CHURCH","32.982","-80.128","SC","2016","0101000020E610000097BBE01D2A0854C0D98239D5B57D4040","removed"
"TRIDENT TECHNICAL COLLEGE","32.985","-80.175","SC","2016","0101000020E6100000F6F46CB1360B54C0CCCDDCE8087E4040","removed"
"COUNTY VOTER REGISTRATION AND ELECTIONS OFFICE","33.013","-81.305","SC","2016","0101000020E61000009AC706778C5354C04FD5F3249F814040","removed"
"NATIONAL GUARD ARMORY","33.184","-80.030","SC","2016","0101000020E6100000CAC6DEE6E80154C09F4A17AC82974040","removed"
"NATIONAL GUARD ARMORY","33.253","-81.360","SC","2016","0101000020E6100000FCB671D5065754C0B7BF69B05FA04040","removed"
"COUNTY VOTER REGISTRATION AND ELECTIONS OFFICE","33.255","-81.378","SC","2016","0101000020E61000007EB559AB2C5854C0E8001CD6AFA04040","removed"
"BEECH ISL COMMUNITY CENTER","33.428","-81.886","SC","2016","0101000020E6100000B98ECC7EB87854C07520EBA9D5B64040","removed"
"WOODRIDGE FIRE DEPARTMENT","33.510","-81.904","SC","2016","0101000020E61000007A3F2432E27954C04487C09140C14040","removed"
"PINE HILL VOL FIRE DEPT#1","33.521","-81.054","SC","2016","0101000020E6100000BD46DCAD764354C065A9F57EA3C24040","removed"
"LAKEWOOD CONFERENCE CENTER","33.630","-78.961","SC","2016","0101000020E6100000B0AC342985BD53C019BF3AD8ACD04040","removed"
"WILLIAMSBURG CO BD OF REG & ELEC","33.662","-79.832","SC","2016","0101000020E6100000E80C31033AF553C0DC92663DC6D44040","removed"
"FORESTBROOK CLUBHOUSE","33.720","-78.961","SC","2016","0101000020E61000001B49827085BD53C0BAF0283A37DC4040","removed"
"UNION-OAKDALE FIRE STATION","33.737","-79.994","SC","2016","0101000020E61000002B1BD65496FF53C0757FAB2B55DE4040","removed"
"VOX COMMUNITY CENTER","33.804","-79.540","SC","2016","0101000020E6100000B265F9BA8CE253C0A0D4A8D1F5E64040","removed"
"RICHLAND COUNTY","34.009","-81.022","SC","2016","0101000020E6100000E445CB26654154C0179348EC24014140","removed"
"OLD NORTON SCHOOL","34.126","-78.976","SC","2016","0101000020E61000004EDF217B73BE53C0D13DEB1A2D104140","removed"
"COUNTY VOTER REGISTRATION AND ELECTIONS OFFICE","34.188","-82.162","SC","2016","0101000020E6100000AEB3C6455A8A54C0FAB2599A00184140","removed"
"DUFORD FIRE & AMER LEGION","34.191","-79.066","SC","2016","0101000020E61000002715E86E32C453C046E22F7777184140","removed"
"DHEC OFFICE BUILDING","34.196","-79.798","SC","2016","0101000020E61000009A40118B18F353C06589737918194140","removed"
"DR R N BECK CENTER","34.203","-79.785","SC","2016","0101000020E61000006562049E45F253C0B4E73235091A4140","removed"
"VOTER REG CLASSROOM","34.248","-80.608","SC","2016","0101000020E6100000C70A2362EF2654C0410466CFAF1F4140","removed"
"REG. AND ELECTIONS OFFICE","34.304","-79.870","SC","2016","0101000020E6100000BF428B11AEF753C0E523CE2FEF264140","removed"
"WOMANS CLUB HOUSE","34.417","-80.348","SC","2016","0101000020E61000009CDABEEC431654C031DA99F859354140","removed"
"ST PAUL BAPTIST CHURCH","34.502","-82.016","SC","2016","0101000020E6100000146C6D2B078154C0DEA1725D42404140","removed"
"ANDERSON CTY REG & ELECTIONS OFFICE","34.505","-82.651","SC","2016","0101000020E6100000E4863A07AAA954C0B896242AAF404140","removed"
"ANDERSON COUNTY MUSEUM","34.510","-82.650","SC","2016","0101000020E61000007909A93693A954C0C4398F2F46414140","removed"
"VOTER REGISTRATION OFFICE","34.720","-80.770","SC","2016","0101000020E6100000F676F0B84D3154C085F70B2C365C4140","removed"
"CANNON MEMORIAL BAPTIST CHURCH","34.724","-82.779","SC","2016","0101000020E61000003A819F27D4B154C0CA54C1A8A45C4140","removed"
"THE WORSHIP CENTER","34.895","-81.943","SC","2016","0101000020E6100000D5EC8156607C54C0883FD4C78D724140","added"
"FIRST CHURCH OF GOD","34.896","-82.311","SC","2016","0101000020E6100000EC0E7393E29354C01A44B5D2B5724140","added"
"OSCEOLA METHODIST CHURCH","34.906","-80.810","SC","2016","0101000020E610000053E6E61BD13354C0AAB8718BF9734140","added"
"GOLD HILL AME ZION CHURCH","34.909","-80.847","SC","2016","0101000020E61000007620A11C3B3654C047077F1A52744140","added"
"HERMON PRESBYTERIAN CHURCH","34.915","-81.047","SC","2016","0101000020E61000008CD3B59B054354C041576CDD17754140","added"
